"ISO3","Country","Year","Survey","Indicator","Admin","Region_Name","Mean","Median","Lower_CI","Upper_CI","Width_90_CI","Coefficient_of_Variation"
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Fafan",0.4215,0.4192,0.3147,0.5319,0.2171,0.1589
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Jarar",0.2972,0.2922,0.181,0.4321,0.2511,0.259
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Korahe",0.2023,0.1812,0.07159,0.3955,0.3239,0.5708
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Liben",0.2708,0.2561,0.1009,0.5034,0.4025,0.4802
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Nogob",0.4274,0.4258,0.3046,0.5485,0.2439,0.1741
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Shabelle",0.2659,0.259,0.1427,0.4098,0.2671,0.316
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Somali_Siti",0.4085,0.3975,0.1704,0.6679,0.4975,0.3859
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Tigray_Central",0.6086,0.6084,0.4867,0.7231,0.2364,0.1849
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Tigray_Eastern
",0.7275,0.7364,0.575,0.8501,0.2751,0.3155
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Tigray_North Western",0.7762,0.78,0.6892,0.8513,0.1621,0.2243
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Tigray_Southern",0.5437,0.5449,0.438,0.6427,0.2046,0.1363
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PUT",2,"Tigray_Western",0.7961,0.8107,0.6034,0.9302,0.3269,0.5361
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Addis Ababa",0.1805,0.1805,0.1269,0.2502,0.1233,0.2072
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Afar",0,0,NA,NA,NA,NA
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Amhara",0.01207,0.01207,0.005401,0.02677,0.02137,0.4872
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Beneshangul Gumu",0.003951,0.003951,0.0007546,0.02041,0.01965,1.004
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Dire Dawa",0.07591,0.07591,0.05075,0.1121,0.06132,0.2413
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Gambela",0.01891,0.01891,0.009356,0.03786,0.02851,0.4256
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Hareri",0.04589,0.04589,0.02595,0.07992,0.05397,0.3428
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Oromia",0.03173,0.03173,0.01802,0.05529,0.03728,0.3414
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"SNNPR",0.01395,0.01395,0.007356,0.02629,0.01894,0.3875
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Somali",0.03983,0.03983,0.0141,0.1073,0.09324,0.6214
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",1,"Tigray",0.02186,0.02186,0.01213,0.0391,0.02698,0.3563
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Addis Ababa_Region 14",0.1831,0.1804,0.1292,0.2452,0.116,0.1991
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Afar_Zone 1",0.01732,0.01512,0.006505,0.03511,0.02861,0.6263
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Afar_Zone 2",0.01708,0.0145,0.005736,0.03648,0.03074,0.6911
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Afar_Zone 3",0.01895,0.01642,0.006906,0.04022,0.03331,0.6556
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Afar_Zone 4",0.009091,0.008148,0.003435,0.01823,0.0148,0.6101
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Afar_Zone 5",0.02267,0.02005,0.009754,0.04603,0.03628,0.582
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_Awi/Agew",0.01062,0.008731,0.003057,0.02388,0.02082,0.8263
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_East Gojam",0.008167,0.00687,0.002374,0.01847,0.01609,0.784
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_North Gonder",0.005534,0.00475,0.001848,0.01166,0.009815,0.7072
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_North Shewa(R3)",0.008628,0.007194,0.002551,0.01979,0.01724,0.8128
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_North Wollo",0.01905,0.01603,0.006774,0.04189,0.03511,0.7239
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_Oromia",0.008093,0.00664,0.002209,0.01827,0.01607,0.8188
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_South Gonder",0.01325,0.01123,0.004002,0.02978,0.02578,0.8093
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_South Wollo",0.01756,0.01427,0.005583,0.04056,0.03498,0.829
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_Special Woreda",0.01431,0.009032,0.002,0.04274,0.04074,1.966
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_Wag Himra",0.007051,0.005673,0.001779,0.01687,0.01509,0.9195
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Amhara_West Gojam",0.01034,0.008487,0.003079,0.02477,0.02169,0.8497
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Beneshangul Gumu_Asosa",0.01646,0.01401,0.005219,0.03615,0.03093,0.7447
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Beneshangul Gumu_Kemashi",0.02603,0.02272,0.01024,0.05553,0.04529,0.6053
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Beneshangul Gumu_Metekel",0.01676,0.01333,0.003874,0.04122,0.03734,0.9521
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Dire Dawa_Dire Dawa",0.07866,0.07649,0.05115,0.1124,0.06126,0.2529
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Gambela_Agnuak",0.02103,0.01609,0.004964,0.05113,0.04616,1.043
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Gambela_Majang",0.04609,0.04168,0.02007,0.08659,0.06652,0.4988
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Gambela_Nuer",0.03228,0.02805,0.01122,0.06845,0.05723,0.6765
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Hareri_Hareri",0.0484,0.04577,0.02683,0.07933,0.0525,0.3663
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Arsi",0.02465,0.02078,0.007868,0.05374,0.04588,0.7309
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Bale",0.01032,0.008496,0.003007,0.02284,0.01984,0.7883
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Borena",0.009514,0.007878,0.002523,0.02151,0.01899,0.8301
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_East Harerge",0.02155,0.01789,0.006784,0.04794,0.04116,0.7696
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_East Shewa",0.0528,0.04599,0.0199,0.1087,0.08883,0.6486
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_East Wellega",0.01518,0.0132,0.004633,0.03285,0.02822,0.7499
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Guji",0.009159,0.007714,0.002969,0.01964,0.01667,0.7384
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Horo Guduru",0.01374,0.01143,0.003911,0.03112,0.02721,0.7831
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Ilubabor",0.03257,0.0282,0.01227,0.06851,0.05624,0.6728
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Jimma",0.009805,0.008372,0.002695,0.02179,0.01909,0.7417
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_Kelem Wellega",0.0107,0.008633,0.002605,0.0261,0.02349,0.8929
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_North Shewa(R4)",0.07335,0.06584,0.02869,0.1418,0.1131,0.556
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_South West Shewa",0.1013,0.1002,0.07332,0.1351,0.06177,0.1888
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_West Arsi",0.009469,0.008346,0.00272,0.01999,0.01727,0.6524
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_West Harerge",0.04997,0.04502,0.02336,0.0908,0.06744,0.4978
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_West Shewa",0.03546,0.03233,0.0152,0.06423,0.04904,0.4858
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Oromia_West Wellega",0.0138,0.01163,0.003964,0.03122,0.02725,0.7992
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Alaba",0.01991,0.01798,0.008037,0.03753,0.0295,0.572
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Basketo",0.02118,0.0187,0.008088,0.04281,0.03472,0.6366
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Bench Maji",0.0123,0.0107,0.004233,0.02533,0.0211,0.6959
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Dawro",0.01502,0.01287,0.005113,0.03071,0.02559,0.6763
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Gamo Gofa",0.01205,0.01051,0.00383,0.02546,0.02163,0.7123
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Gedio",0.01862,0.01579,0.006403,0.04184,0.03544,0.7135
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Gurage",0.01312,0.01112,0.004439,0.02776,0.02332,0.696
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Hadiya",0.01477,0.01248,0.004805,0.03118,0.02638,0.6929
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Keffa",0.01284,0.01145,0.004279,0.026,0.02173,0.6498
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Konta",0.02434,0.02235,0.01032,0.0455,0.03518,0.5181
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_KT",0.02024,0.0164,0.006163,0.04652,0.04036,0.8407
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Segen Peoples'",0.01151,0.009798,0.003383,0.02604,0.02266,0.7399
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Selti",0.01666,0.01505,0.00571,0.03392,0.02821,0.6158
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Sheka",0.02117,0.01864,0.008009,0.04086,0.03285,0.587
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Sidama",0.0275,0.02445,0.01083,0.05619,0.04535,0.5951
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_South Omo",0.0123,0.01074,0.004077,0.02585,0.02177,0.6411
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Wolayita",0.02741,0.02445,0.01244,0.05157,0.03913,0.5226
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"SNNPR_Yem",0.01016,0.008998,0.004123,0.01947,0.01534,0.5656
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Afder",0.01477,0.01297,0.004906,0.03206,0.02715,0.6712
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Doolo",0.02339,0.02064,0.008637,0.04721,0.03857,0.629
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Fafan",0.07648,0.06778,0.02923,0.1527,0.1234,0.5844
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Jarar",0.01908,0.01692,0.006984,0.03797,0.03099,0.5905
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Korahe",0.02343,0.02024,0.008563,0.04901,0.04044,0.6519
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Liben",0.008726,0.007592,0.002605,0.01903,0.01643,0.7057
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Nogob",0.02391,0.02068,0.009466,0.05046,0.04099,0.6325
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Shabelle",0.01729,0.0151,0.006113,0.0356,0.02949,0.6952
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Somali_Siti",0.03202,0.02597,0.008709,0.07487,0.06617,0.9105
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Tigray_Central",0.01735,0.01429,0.004709,0.04009,0.03538,0.8386
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Tigray_Eastern
",0.01541,0.01324,0.004758,0.03423,0.02947,0.7062
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Tigray_North Western",0.0187,0.01633,0.006237,0.03899,0.03275,0.6762
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Tigray_Southern",0.04403,0.04157,0.02151,0.07681,0.0553,0.4166
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_PRT",2,"Tigray_Western",0.01808,0.0146,0.005372,0.04496,0.03959,0.8778
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Addis Ababa",0.02058,0.02058,0.007685,0.05395,0.04627,0.5944
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Afar",0.665,0.665,0.5961,0.7275,0.1314,0.1198
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Amhara",0.2543,0.2543,0.2052,0.3106,0.1054,0.1262
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Beneshangul Gumu",0.3805,0.3805,0.2927,0.4769,0.1842,0.1487
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Dire Dawa",0.1704,0.1704,0.115,0.2453,0.1303,0.2312
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Gambela",0.279,0.279,0.2237,0.3418,0.1181,0.1291
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Hareri",0.2096,0.2096,0.1303,0.3195,0.1891,0.2743
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Oromia",0.4587,0.4587,0.3861,0.5331,0.147,0.09811
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"SNNPR",0.3968,0.3968,0.3484,0.4473,0.09894,0.07603
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Somali",0.6481,0.6481,0.5632,0.7246,0.1615,0.1406
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",1,"Tigray",0.3131,0.3131,0.2584,0.3736,0.1152,0.1122
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Addis Ababa_Region 14",0.02456,0.02082,0.008117,0.05414,0.04602,0.7149
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Afar_Zone 1",0.5954,0.5981,0.4618,0.7183,0.2565,0.1959
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Afar_Zone 2",0.7467,0.7495,0.666,0.8143,0.1482,0.1855
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Afar_Zone 3",0.5823,0.5821,0.4414,0.7292,0.2878,0.2031
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Afar_Zone 4",0.9277,0.9349,0.8604,0.9741,0.1137,0.5706
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Afar_Zone 5",0.5899,0.6008,0.3527,0.8012,0.4484,0.3447
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_Awi/Agew",0.2353,0.216,0.07703,0.4579,0.3809,0.5492
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_East Gojam",0.1887,0.1766,0.08249,0.3434,0.2609,0.4489
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_North Gonder",0.2213,0.2132,0.1209,0.3532,0.2323,0.3338
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_North Shewa(R3)",0.3549,0.3489,0.1911,0.5258,0.3346,0.2929
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_North Wollo",0.3141,0.3081,0.191,0.4649,0.2739,0.277
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_Oromia",0.2262,0.2218,0.1448,0.3228,0.1781,0.2467
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_South Gonder",0.273,0.2686,0.1635,0.4105,0.247,0.2824
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_South Wollo",0.2411,0.2291,0.118,0.413,0.295,0.397
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_Special Woreda",0.2786,0.2435,0.04725,0.6284,0.5812,0.7586
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_Wag Himra",0.7052,0.711,0.5682,0.8216,0.2534,0.2643
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Amhara_West Gojam",0.2391,0.2362,0.1629,0.328,0.1651,0.2152
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Beneshangul Gumu_Asosa",0.2266,0.2213,0.1397,0.3336,0.194,0.2697
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Beneshangul Gumu_Kemashi",0.6901,0.6968,0.5356,0.8269,0.2913,0.2952
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Beneshangul Gumu_Metekel",0.4998,0.5003,0.3525,0.6346,0.2821,0.1697
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Dire Dawa_Dire Dawa",0.1723,0.1686,0.1154,0.2435,0.1281,0.239
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Gambela_Agnuak",0.2275,0.224,0.1511,0.3184,0.1674,0.2346
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Gambela_Majang",0.2824,0.278,0.1944,0.3915,0.1971,0.216
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Gambela_Nuer",0.4364,0.4337,0.3491,0.536,0.1869,0.1295
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Hareri_Hareri",0.2193,0.2138,0.135,0.3202,0.1852,0.2694
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Arsi",0.3022,0.2982,0.1505,0.4794,0.3289,0.3331
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Bale",0.6034,0.6109,0.3931,0.7847,0.3916,0.3135
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Borena",0.7807,0.7867,0.6726,0.8683,0.1957,0.2805
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_East Harerge",0.6596,0.6629,0.5169,0.7801,0.2632,0.2331
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_East Shewa",0.376,0.3701,0.2333,0.5355,0.3022,0.2534
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_East Wellega",0.2883,0.2732,0.1124,0.5211,0.4087,0.4605
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Guji",0.6622,0.6697,0.4664,0.8253,0.3589,0.3273
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Horo Guduru",0.2783,0.267,0.1313,0.4674,0.3362,0.3875
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Ilubabor",0.4132,0.4076,0.1967,0.6352,0.4385,0.3204
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Jimma",0.4076,0.3985,0.2283,0.6054,0.377,0.2924
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_Kelem Wellega",0.8356,0.8369,0.7885,0.8783,0.08974,0.1676
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_North Shewa(R4)",0.2994,0.2889,0.1254,0.5095,0.3841,0.4025
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_South West Shewa",0.3241,0.3101,0.1454,0.5321,0.3867,0.3915
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_West Arsi",0.6257,0.6272,0.4411,0.8156,0.3745,0.3091
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_West Harerge",0.6331,0.6382,0.4841,0.7705,0.2864,0.2396
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_West Shewa",0.1455,0.1352,0.06464,0.2553,0.1907,0.4457
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Oromia_West Wellega",0.3255,0.3051,0.1284,0.5952,0.4668,0.4793
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Alaba",0.147,0.1276,0.05136,0.2964,0.2451,0.6087
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Basketo",0.587,0.5885,0.3442,0.8167,0.4725,0.3458
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Bench Maji",0.5032,0.5061,0.3696,0.6331,0.2635,0.158
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Dawro",0.4892,0.4881,0.3393,0.6444,0.3051,0.189
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Gamo Gofa",0.563,0.5689,0.3997,0.7186,0.3189,0.2259
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Gedio",0.5155,0.5149,0.3671,0.6625,0.2954,0.1851
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Gurage",0.1414,0.132,0.07336,0.2347,0.1613,0.3916
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Hadiya",0.44,0.44,0.3251,0.5602,0.2351,0.1661
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Keffa",0.3737,0.3698,0.249,0.5023,0.2532,0.2118
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Konta",0.3631,0.3507,0.153,0.6033,0.4504,0.4041
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_KT",0.1614,0.146,0.06588,0.2916,0.2257,0.4901
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Segen Peoples'",0.3194,0.3148,0.2057,0.4555,0.2497,0.2435
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Selti",0.1635,0.1461,0.06333,0.3133,0.25,0.5481
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Sheka",0.3682,0.354,0.1654,0.6136,0.4483,0.3843
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Sidama",0.3516,0.3498,0.2863,0.4209,0.1346,0.1184
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_South Omo",0.3955,0.3869,0.2419,0.5684,0.3265,0.2567
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Wolayita",0.3819,0.3791,0.2581,0.5219,0.2639,0.2109
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"SNNPR_Yem",0.2894,0.2713,0.1206,0.5117,0.3911,0.4354
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Afder",0.7156,0.7241,0.5413,0.8491,0.3078,0.3403
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Doolo",0.7202,0.728,0.5876,0.8415,0.2539,0.2869
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Fafan",0.4805,0.4846,0.3172,0.6333,0.3161,0.1976
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Jarar",0.6984,0.7036,0.5604,0.8183,0.258,0.2713
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Korahe",0.8005,0.823,0.6004,0.934,0.3336,0.5868
"ETH","Ethiopia",2024,"ET2024DHS","RH_DELP_C_HOT",2,"Somali_Liben",0.7363,0.7556,0.5094,0.9044,0.395,0.5097
